__label__cb	"Sentence: ""11 Things No One Tells Women About Relationships In Their Twenties""   [− Tokens: 11]"
__label__cb	"Sentence: ""7 Essays To Read : Volunteering At An Abortion Clinic , Patriarchy , And Stupid Questions""   [− Tokens: 16]"
__label__not cb	"Sentence: ""Wikimedia Foundation addresses controversial content conflict""   [− Tokens: 6]"
__label__cb	"Sentence: ""Who Said It : Cookie Monster Or Cookie Lyon""   [− Tokens: 9]"
__label__not cb	"Sentence: ""Down Quarter Ends a Difficult Year for 3 Airlines""   [− Tokens: 9]"
__label__not cb	"Sentence: ""' Expelled ' fair use upheld""   [− Tokens: 6]"
__label__cb	"Sentence: ""How Do You And Your Partner Deal With Mental Illness In Your Relationship""   [− Tokens: 13]"
__label__cb	"Sentence: ""Snarky Texts That All Siblings Send Each Other""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Maradona honored with the keys to Cartagena""   [− Tokens: 7]"
__label__cb	"Sentence: ""What 's Your Subconscious Obsessed With""   [− Tokens: 6]"
__label__cb	"Sentence: ""Do You Say "" Awnt "" Or "" Ant """"   [− Tokens: 10]"
__label__not cb	"Sentence: ""Female lawyers to be granted court access in Saudi Arabia""   [− Tokens: 10]"
__label__cb	"Sentence: ""17 Street Artists To Bring Some Anarchy To Your Instagram Feed""   [− Tokens: 11]"
__label__not cb	"Sentence: ""Black and Blue Belles win in Canberra Roller Derby League blowout""   [− Tokens: 11]"
__label__not cb	"Sentence: ""Spiders' egg case silk gene found""   [− Tokens: 6]"
__label__not cb	"Sentence: ""Google Geniuses at Work on Free Goodies""   [− Tokens: 7]"
__label__cb	"Sentence: ""Who Sang It : Trace Adkins Or Dustin Lynch""   [− Tokens: 9]"
__label__not cb	"Sentence: ""Microsoft launches BizTalk Server 2006 R2 with RFID integration in Taiwan""   [− Tokens: 11]"
__label__not cb	"Sentence: ""Anti-terror raid in The Hague""   [− Tokens: 5]"
__label__not cb	"Sentence: ""2007 ICC World Twenty20 : South Africa vs England""   [− Tokens: 9]"
__label__not cb	"Sentence: ""Iraq Arrests 2 Sunni Leaders , Raising Fears of Violence""   [− Tokens: 10]"
__label__cb	"Sentence: ""Americans Try Canadian Candy For The First Time""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Tropical Storm Mirinae kills 90 in Vietnam""   [− Tokens: 7]"
__label__cb	"Sentence: ""This Indian Soldier Taking Time Out To Share His Lunch With A Squirrel Is The Cutest Thing Ever""   [− Tokens: 18]"
__label__not cb	"Sentence: ""Thai prime minister dismisses offer by anti-government protesters""   [− Tokens: 8]"
__label__cb	"Sentence: ""Are You More 2015 Or 1502""   [− Tokens: 6]"
__label__cb	"Sentence: ""16 Indie Songs From The Early 2000s You Totally Forgot About""   [− Tokens: 11]"
__label__not cb	"Sentence: ""Two killed , two seriously injured after boulder collapses onto house in Stein an der Traun , Germany""   [− Tokens: 18]"
__label__not cb	"Sentence: ""Icy Ritual in Brooklyn , Training for a Challenge""   [− Tokens: 9]"
__label__cb	"Sentence: ""Darth Vader Mixed With Donald Trump Quotes Is Hilarious""   [− Tokens: 9]"
__label__cb	"Sentence: ""What Girls Do On Instagram""   [− Tokens: 5]"
__label__cb	"Sentence: ""17 Incredibly Helpful Charts For Cooking Thanksgiving Dinner""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Manufacturing Orders Are Rising in China""   [− Tokens: 6]"
__label__cb	"Sentence: ""What Lego Piece Are You""   [− Tokens: 5]"
__label__cb	"Sentence: ""Donald Trump In Famous Horror Movie Scenes Will Petrify You""   [− Tokens: 10]"
__label__not cb	"Sentence: ""Mixed success for Brampton Day at Ontario Place""   [− Tokens: 8]"
__label__cb	"Sentence: ""Can You Guess Which Drugstore Makeup Product Costs The Most""   [− Tokens: 10]"
__label__cb	"Sentence: ""A Man Went Snowboarding Through Times Square During The Blizzard""   [− Tokens: 10]"
__label__cb	"Sentence: ""If "" Friends "" Was Set In The USSR""   [− Tokens: 9]"
__label__not cb	"Sentence: ""11 Pirates Seized by French Navy""   [− Tokens: 6]"
__label__cb	"Sentence: ""This Toddler Had The Best Reaction When She Found Out Adam Levine Is Married""   [− Tokens: 14]"
__label__cb	"Sentence: ""20 Words You Do n't Actually Understand Unless You 're In A Sorority""   [− Tokens: 13]"
__label__not cb	"Sentence: ""2010 FIBA World Championship starts""   [− Tokens: 5]"
__label__not cb	"Sentence: ""Many infertile American women want sex selection""   [− Tokens: 7]"
__label__cb	"Sentence: ""24 Times Ruby Rose And Phoebe Dahl Defined Relationship Goals In 2015""   [− Tokens: 12]"
__label__cb	"Sentence: ""Anushka Sharma Candidly , Thoroughly , PERFECTLY Called Out Bollywood 's Sexism""   [− Tokens: 12]"
__label__not cb	"Sentence: ""Rescue efforts underway after China earthquake""   [− Tokens: 6]"
__label__cb	"Sentence: ""Is This Halle Berry 's Worst ( But Also Best ) Red Carpet Look Ever""   [− Tokens: 15]"
__label__cb	"Sentence: ""Here 's What Waffle Cupcakes Look Like And They Are Just Heavenly""   [− Tokens: 12]"
__label__not cb	"Sentence: ""Russian police to ' check ' officer allegedly involved in large theft and murder""   [− Tokens: 14]"
__label__cb	"Sentence: ""We Know What Will Piss You Off This Thanksgiving Based On Your Zodiac""   [− Tokens: 13]"
__label__cb	"Sentence: ""How You React To These Messages Will Show What Kind Of Online Dater You Are""   [− Tokens: 15]"
__label__not cb	"Sentence: ""Cuba reforms wage laws to pay workers based on amount done""   [− Tokens: 11]"
__label__not cb	"Sentence: ""Canadian PM cabinet shuffle results""   [− Tokens: 5]"
__label__cb	"Sentence: ""5 Great Books To Read In November""   [− Tokens: 7]"
__label__not cb	"Sentence: ""Scientists Disappointed by Direction of Financing""   [− Tokens: 6]"
__label__cb	"Sentence: ""Here 's Everything You Need To Know About "" Star Wars "" In Under Three Minutes""   [− Tokens: 16]"
__label__not cb	"Sentence: ""Motive in Double Killing 42 Years Ago Is Revealed""   [− Tokens: 9]"
__label__cb	"Sentence: ""19 Truths For Non-Mormons Who Loved Growing Up In A Mormon Community""   [− Tokens: 12]"
__label__cb	"Sentence: ""Are You More Ellen DeGeneres Or Jimmy Fallon""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Back Service Personnel , First Lady Asks Nation""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Damaged DNA Evidence Shrinks Serial Killer Case""   [− Tokens: 7]"
__label__cb	"Sentence: ""17 Reasons Nadiya From "" Bake Off "" Was The Best British Person 2015""   [− Tokens: 14]"
__label__cb	"Sentence: ""12 Insanely Easy Ways To Be The Adult Of Your Dreams""   [− Tokens: 11]"
__label__not cb	"Sentence: ""G.D.P . Revised Down Slightly for 4th Quarter""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Detroit Crime Cases to Require Retesting""   [− Tokens: 6]"
__label__not cb	"Sentence: ""In Sri Lanka , Kouchner and Miliband Urge Truce""   [− Tokens: 9]"
__label__cb	"Sentence: ""31 Apartment Hunting Tips Everyone Needs To Know""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Series of earthquakes hit Taiwan , Turkey , Uzbekistan , Kyrgyzstan , and Indonesia""   [− Tokens: 14]"
__label__cb	"Sentence: ""Should You Be A Fan Of 5SOS Or The 1975""   [− Tokens: 10]"
__label__not cb	"Sentence: ""Clerics May Be Key to Outcome of Unrest""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Canadian province receives warning from Exxon""   [− Tokens: 6]"
__label__cb	"Sentence: ""41 Songs You Need In Your Life This Month""   [− Tokens: 9]"
__label__cb	"Sentence: ""Goku From "" Dragon Ball Z "" Destroys "" Street Fighter II "" Characters In This Awesome Video""   [− Tokens: 18]"
__label__not cb	"Sentence: ""Tibetans Greet New Year in Opposition""   [− Tokens: 6]"
__label__cb	"Sentence: ""Can You Pass This Cat-Themed Art History Quiz""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Northern Japan hit by strong quake""   [− Tokens: 6]"
__label__cb	"Sentence: ""Which Guy From "" Are You The One ? "" Would Be Your Perfect Match""   [− Tokens: 15]"
__label__cb	"Sentence: ""What Does Your Most-Used Emoji Say About You""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Mathematics summer school in Turkey threatened by authorities""   [− Tokens: 8]"
__label__cb	"Sentence: ""Why # DuragHistoryWeek Is More Than A Joke""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Tom Cruise parody site defiant in face of Scientology threats , demands its day in court""   [− Tokens: 16]"
__label__not cb	"Sentence: ""Banking Plan Propels Wall St. to Best Day in Months""   [− Tokens: 10]"
__label__not cb	"Sentence: ""In Reno , Nev . Art Canvases That Include Shag Carpet""   [− Tokens: 11]"
__label__not cb	"Sentence: ""Filipino activist arrested for disrupting Manila Cathedral mass in Reproductive Health Bill protest""   [− Tokens: 13]"
__label__cb	"Sentence: ""That Rainbow Bagel Store Has Shut Down "" Indefinitely """"   [− Tokens: 10]"
__label__not cb	"Sentence: ""Caloundra win Sunshine Coast , Australia cricket grand final""   [− Tokens: 9]"
__label__not cb	"Sentence: ""UK house prices have fallen 10.5 % this year , says Nationwide Building Society""   [− Tokens: 14]"
__label__not cb	"Sentence: ""Longtime New York radio reporter found stabbed to death""   [− Tokens: 9]"
__label__cb	"Sentence: ""15 Times Indian Newspapers Messed Up In 2015""   [− Tokens: 8]"
__label__cb	"Sentence: """" This Is What They Did For Fun "" : The Story Of A Modern-Day Lynching""   [− Tokens: 16]"
__label__cb	"Sentence: ""Can We Guess Your Favorite ' 90s Movie Based On Your Birth Month""   [− Tokens: 13]"
__label__cb	"Sentence: ""These Memes Prove That Drake Can Always Dance On Beat""   [− Tokens: 10]"
__label__cb	"Sentence: ""Which Iconic "" America 's Next Top Model "" Contestant Are You Based On Your Zodiac Sign""   [− Tokens: 17]"
__label__cb	"Sentence: ""The New Episode Of "" Adventure Time "" Took A Year To Make""   [− Tokens: 13]"
__label__not cb	"Sentence: ""Security Budget Shows Soaring Olympic Costs""   [− Tokens: 6]"
__label__not cb	"Sentence: ""RTÉ 's Eddie Hobbs attracts massive audience""   [− Tokens: 7]"
__label__cb	"Sentence: ""Children Who Lost Parents In 9 / 11 Sent A Powerful Message Of Hope To Paris""   [− Tokens: 16]"
__label__not cb	"Sentence: ""Fierce Lobbying Greets Bill to Ease Unionizing""   [− Tokens: 7]"
__label__not cb	"Sentence: ""FIFA to make changes after Thierry Henry handball""   [− Tokens: 8]"
__label__cb	"Sentence: ""What Does Your Sleeping Position Say About You""   [− Tokens: 8]"
__label__cb	"Sentence: ""11 Signs You 're At A Filipino Party""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Blagojevich defense team wants to restart jury selection in Illinois corruption trial""   [− Tokens: 12]"
__label__not cb	"Sentence: ""Northern Ireland loyalist group lays down arms""   [− Tokens: 7]"
__label__cb	"Sentence: ""Which Rap Artist Are You Based On Your Zodiac Sign""   [− Tokens: 10]"
__label__cb	"Sentence: ""21 Amazing Products Everyone Who Hates Everyone Needs To Own""   [− Tokens: 10]"
__label__cb	"Sentence: ""This Band Surprised Dancers Auditioning For Their Music Video In The Best Way""   [− Tokens: 13]"
__label__cb	"Sentence: ""19 Times Joey Tribbiani Perfectly Summed Up Your Relationship With Food""   [− Tokens: 11]"
__label__cb	"Sentence: ""This Might Just Be The Ultimate Newborn Photo Shoot""   [− Tokens: 9]"
__label__cb	"Sentence: ""Which Movie Squad Are You And Your Friends""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Philippine population census to begin today""   [− Tokens: 6]"
__label__cb	"Sentence: ""Here 's DJ Khaled 's Inspirational Advice For Jeb Bush""   [− Tokens: 10]"
__label__not cb	"Sentence: ""Missouri Circuit Court Judge Werner Moentmann rules that Planned Parenthood must repay money .""   [− Tokens: 14]"
__label__cb	"Sentence: ""17 Uncommon Survival Products That Will Actually Change Your Life""   [− Tokens: 10]"
__label__cb	"Sentence: ""You Need To See This Photo Collection Of India 's Alternative Music Scene""   [− Tokens: 13]"
__label__not cb	"Sentence: ""With Three Goals , Midfielder Powers Second-String U.S. Lineup Past Sweden""   [− Tokens: 11]"
__label__not cb	"Sentence: ""British soldier jailed for 10 years for spying for Iran""   [− Tokens: 10]"
__label__cb	"Sentence: ""When You Do n't Want To Go To Therapy""   [− Tokens: 9]"
__label__cb	"Sentence: ""What Genre Of Music Actually Matches Your Personality""   [− Tokens: 8]"
__label__cb	"Sentence: ""Conan O'Brien Shared A Touching Remembrance Of David Bowie On "" Conan """"   [− Tokens: 13]"
__label__cb	"Sentence: ""This Writer Penned A Poem For Each Night She Went Over The Manhattan Bridge""   [− Tokens: 14]"
__label__not cb	"Sentence: ""Sydney Swans win AFL premiership after 72 years in classic match""   [− Tokens: 11]"
__label__not cb	"Sentence: ""Utah State Keeps Winning With Little Fanfare""   [− Tokens: 7]"
__label__cb	"Sentence: ""Here 's What To Do If Your Phone 's Storage Is Full""   [− Tokens: 12]"
__label__not cb	"Sentence: ""Fire kills 32 in theatre in Beni Suef , Egypt""   [− Tokens: 10]"
__label__not cb	"Sentence: ""Aaron Swartz arrested and charged for downloading JSTOR articles""   [− Tokens: 9]"
__label__not cb	"Sentence: ""Man arrested over prostitutes' murders in Great Britain""   [− Tokens: 8]"
__label__cb	"Sentence: ""20 Vintage Photos That Capture Black College Student Life In The 1940s""   [− Tokens: 12]"
__label__not cb	"Sentence: ""Black Boxes From Iranian Air Crash Found""   [− Tokens: 7]"
__label__not cb	"Sentence: ""John Gotti Jr. arrested on murder charges""   [− Tokens: 7]"
__label__cb	"Sentence: ""People Mash Up Various Fast Foods To Create The Ultimate Food""   [− Tokens: 11]"
__label__cb	"Sentence: ""61 Things You Probably Did n't Know About "" Harry Potter And The Philosopher 's Stone """"   [− Tokens: 17]"
__label__cb	"Sentence: ""Kids Explain Some Lessons We Probably All Need To Hear""   [− Tokens: 10]"
__label__cb	"Sentence: ""A Barber Was Shocked When Pictures Of Him Cutting An Autistic Boy 's Hair Went Viral""   [− Tokens: 16]"
__label__cb	"Sentence: ""Here Are The Best Bags And Packing Tips For Every Trip""   [− Tokens: 11]"
__label__cb	"Sentence: ""21 Ways To Cover Your Home With Pictures Of Your Own Cat""   [− Tokens: 12]"
__label__cb	"Sentence: ""How To Write An Autobiographical Novel""   [− Tokens: 6]"
__label__not cb	"Sentence: ""Celtic defeat Aberdeen 9-0""   [− Tokens: 4]"
__label__cb	"Sentence: ""The New Trailer For "" X-Men : Apocalypse "" Is Honestly Next-Level Insane""   [− Tokens: 13]"
__label__not cb	"Sentence: ""UConn Is Stunned , Disappointed , and Exhausted""   [− Tokens: 8]"
__label__cb	"Sentence: ""Here 's A Brilliant Twitter Account You Should Follow If You 're A Desi Woman Sick Of Sexism""   [− Tokens: 18]"
__label__cb	"Sentence: ""22 Female Friendship Lessons From Phoebe , Monica , And Rachel""   [− Tokens: 11]"
__label__cb	"Sentence: ""Do You Remember The Lyrics To "" Welcome To The Tipton "" From "" The Suite Life Of Zack And Cody """"   [− Tokens: 22]"
__label__cb	"Sentence: ""5 Ridiculously Simple DIYs You Need To Try This Month""   [− Tokens: 10]"
__label__cb	"Sentence: ""What 's One Thing You 're Sick Of Hearing As An Introvert""   [− Tokens: 12]"
__label__cb	"Sentence: ""The "" Fantastic Beasts "" Teaser Trailer Has Finally Arrived""   [− Tokens: 10]"
__label__not cb	"Sentence: ""Democrats Resisting Obama on Social Security""   [− Tokens: 6]"
__label__not cb	"Sentence: ""UK assumes direct rule over the Turks and Caicos Islands""   [− Tokens: 10]"
__label__not cb	"Sentence: ""Magnitude 6.3 earthquake hits New Zealand 's South Island ; dozens dead""   [− Tokens: 12]"
__label__not cb	"Sentence: ""Cricket : India beats the West Indies by 16 runs""   [− Tokens: 10]"
__label__not cb	"Sentence: ""Six people killed in Memphis home""   [− Tokens: 6]"
__label__not cb	"Sentence: ""Seven die from H1N1 swine flu virus ; total virus victims in Wales rises to 21""   [− Tokens: 16]"
__label__cb	"Sentence: ""What 's Your Teen Name""   [− Tokens: 5]"
__label__not cb	"Sentence: ""Aides Say No Pardon for Libby Irked Cheney""   [− Tokens: 8]"
__label__cb	"Sentence: ""24 Asshole Cats Who Do n't Give A Fuck About Your Feelings""   [− Tokens: 12]"
__label__not cb	"Sentence: ""Return to D.I.Y Ethic Erodes Service Businesses""   [− Tokens: 7]"
__label__not cb	"Sentence: ""FIA clears McLaren of allegations by Ferrari""   [− Tokens: 7]"
__label__not cb	"Sentence: ""PayPal freezes $ 20k in hurricane relief donations""   [− Tokens: 8]"
__label__cb	"Sentence: ""Will Ferrell And Mark Wahlberg Realize They Do n't Know Each Other At All""   [− Tokens: 14]"
__label__not cb	"Sentence: ""Hot air balloon fire kills two , injures eleven in Canada""   [− Tokens: 11]"
__label__not cb	"Sentence: ""UK government formally launches same-sex marriage legislation in Parliament""   [− Tokens: 9]"
__label__cb	"Sentence: ""What "" Harry Potter "" Pick Up Line Should You Use""   [− Tokens: 11]"
__label__not cb	"Sentence: ""2008 Taipei International Book Exhibition : Different creations at Comic Hall""   [− Tokens: 11]"
__label__not cb	"Sentence: ""US teen missing in Aruba feared dead""   [− Tokens: 7]"
__label__not cb	"Sentence: ""Ignatieff tops first ballot in Canadian Liberal convention""   [− Tokens: 8]"
__label__cb	"Sentence: ""You Have To Watch These Actors Hilariously Impersonate Cher From "" Clueless """"   [− Tokens: 13]"
__label__cb	"Sentence: ""Which "" Teen Wolf "" Pack Do You Belong In""   [− Tokens: 10]"
__label__not cb	"Sentence: ""Author Amy Scobee recounts abuse as Scientology executive""   [− Tokens: 8]"
__label__cb	"Sentence: ""Can You Identify The Justin Bieber Music Video By Its YouTube Comment""   [− Tokens: 12]"
__label__cb	"Sentence: ""21 Times Seth Rogen Spat The Hilarious Truth On Twitter""   [− Tokens: 10]"
__label__not cb	"Sentence: ""Colombian drug lord receives 45-year jail sentence in US""   [− Tokens: 9]"
__label__not cb	"Sentence: ""' Monster ' fish killed in Swiss lake after biting swimmers""   [− Tokens: 11]"
__label__cb	"Sentence: ""13 Perfect Gifts Your Naughty Friends Will Appreciate""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Bomb explodes in crowded São Paulo street""   [− Tokens: 7]"
__label__cb	"Sentence: ""21 Crock Pot Dump Dinners For Winter""   [− Tokens: 7]"
__label__not cb	"Sentence: ""Canadian government apologizes to deportation victim Arar""   [− Tokens: 7]"
__label__not cb	"Sentence: ""Wisconsin gunman named , could be charged in two states""   [− Tokens: 10]"
__label__cb	"Sentence: ""Watch Kids Cry In Slow Motion With Santa And Try Not To Laugh""   [− Tokens: 13]"
__label__cb	"Sentence: ""We Know Which Emoji You Are Based On Your Zodiac Sign""   [− Tokens: 11]"
__label__cb	"Sentence: ""This Guy Proposed With An Amazing Custom Monopoly Board""   [− Tokens: 9]"
__label__not cb	"Sentence: ""No. 11 Syracuse Stays Unbeaten in Big East With Win Over Rutgers""   [− Tokens: 12]"
__label__cb	"Sentence: ""You Wo n't Believe How Many Sharks Are Swimming Off Florida Right Now""   [− Tokens: 13]"
__label__cb	"Sentence: ""23 Hilarious Tweets About Shia LaBeouf Watching His Own Movies""   [− Tokens: 10]"
__label__cb	"Sentence: ""The Biggest Box Office Flops Of 2015""   [− Tokens: 7]"
__label__not cb	"Sentence: ""Iran Preparing Response to Nuclear Talks Offer""   [− Tokens: 7]"
__label__not cb	"Sentence: ""Toxic air from Ukraine train derailment continues to make people sick""   [− Tokens: 11]"
__label__cb	"Sentence: ""How An HIV Positive 17-Year-Old Is Chasing His Dream Of Becoming A DJ""   [− Tokens: 13]"
__label__not cb	"Sentence: ""Minnesota Department of Health says ' theatre nights' in bars are not exempt from Freedom to Breathe Act""   [− Tokens: 18]"
__label__cb	"Sentence: ""We Know Your S.O. ' s Zodiac Sign Based On Your Favourite Things""   [− Tokens: 13]"
__label__not cb	"Sentence: ""Soviet statue returns to Moscow""   [− Tokens: 5]"
__label__cb	"Sentence: ""Twitter 's Made It Clear That "" Parks And Recreation "" And "" Hamilton "" Are Soulmates""   [− Tokens: 17]"
__label__cb	"Sentence: ""Is This A Real Forever 21 Tee Slogan Or Am I Just Fucking With You""   [− Tokens: 15]"
__label__not cb	"Sentence: ""New Philosophy Yields Same Result""   [− Tokens: 5]"
__label__not cb	"Sentence: ""Four-team trade may be in the works in Major League Baseball""   [− Tokens: 11]"
__label__cb	"Sentence: ""Which Female Celebrity Is Your Shoe Size Twin""   [− Tokens: 8]"
__label__cb	"Sentence: ""23 Important Life Lessons "" The Hunger Games "" Have Taught Us""   [− Tokens: 12]"
__label__not cb	"Sentence: ""Aerodynamics on Land : Aiming for 800 M.P.H .""   [− Tokens: 9]"
__label__cb	"Sentence: ""Who Said It : Ruby Rose Or Halsey""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Conviction for a Fraud Who Fled With a Child""   [− Tokens: 9]"
__label__not cb	"Sentence: ""Low Turnout May Mar Congo Republic Election""   [− Tokens: 7]"
__label__not cb	"Sentence: ""Fisher Ready to Give Up Open to Support Wife""   [− Tokens: 9]"
__label__cb	"Sentence: ""8 Christmas Miracles That Actually Happened In Canada This Year""   [− Tokens: 10]"
__label__cb	"Sentence: ""17 Strikingly Beautiful Irish Baby Names That Are About To Take Over""   [− Tokens: 12]"
__label__cb	"Sentence: ""15 Brilliant Takes On Macaroni And Cheese""   [− Tokens: 7]"
__label__cb	"Sentence: ""17 Insanely Relatable Animal Vines""   [− Tokens: 5]"
__label__cb	"Sentence: ""Wait , WTF Is "" I Saw Mommy Kissing Santa Claus "" Actually About""   [− Tokens: 14]"
__label__cb	"Sentence: ""24 Tweets About Sex Guaranteed To Make You Laugh""   [− Tokens: 9]"
__label__cb	"Sentence: ""11 Bowls Of Oatmeal That Will Change Your Breakfast Forever""   [− Tokens: 10]"
__label__not cb	"Sentence: ""Sudan Airways grounded""   [− Tokens: 3]"
__label__cb	"Sentence: ""19 Reasons Why No One Should Ever Play Video Games On A PC""   [− Tokens: 13]"
__label__cb	"Sentence: ""This Cat Making Biscuits On Himself Is The Most Magical Thing Ever""   [− Tokens: 12]"
__label__cb	"Sentence: ""What Being A Straight Woman On Tinder Has Taught Me""   [− Tokens: 10]"
__label__cb	"Sentence: ""Tell Us About The Funniest Thing You 've Done While High""   [− Tokens: 11]"
__label__cb	"Sentence: ""18 Pia Wurtzbach Reactions You Can Use Every Day""   [− Tokens: 9]"
__label__cb	"Sentence: """" Game Of Thrones "" Just Made Emmy History""   [− Tokens: 9]"
__label__cb	"Sentence: ""21 Pictures That Girls Will Just Never Understand""   [− Tokens: 8]"
__label__not cb	"Sentence: ""American actor Arnold Stang dies at age 91""   [− Tokens: 8]"
__label__cb	"Sentence: ""24 Reasons Why The Best Bit Of "" Friends "" Was Actually Monica And Chandler""   [− Tokens: 15]"
__label__not cb	"Sentence: ""Kidnapped British couple "" need urgent help """"   [− Tokens: 8]"
__label__not cb	"Sentence: ""Haitian migrants drown and many more still missing""   [− Tokens: 8]"
__label__cb	"Sentence: """" Hotline Bling Drake "" Is Accurate AF""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Lewis Hamilton wins 2008 German Grand Prix""   [− Tokens: 7]"
__label__not cb	"Sentence: ""UN dismisses first official over oil-for-food scandal""   [− Tokens: 7]"
__label__cb	"Sentence: ""19 Pieces Of Shitty Taxidermy That Sum Up Your 2015""   [− Tokens: 10]"
__label__cb	"Sentence: ""15 Songs You Loved ( But Forgot About ) From 10 Years Ago""   [− Tokens: 13]"
__label__not cb	"Sentence: ""Dispute Between Armstrong and French Agency Heats Up""   [− Tokens: 8]"
__label__cb	"Sentence: ""What It 's Like To Hear "" Just Get Better """"   [− Tokens: 11]"
__label__not cb	"Sentence: ""Fact-finder confirms that Arar was tortured""   [− Tokens: 6]"
__label__cb	"Sentence: ""Hear A Taste Of Zayn Malik 's Solo Material""   [− Tokens: 9]"
__label__not cb	"Sentence: ""2009 was worst year for airlines , says International Air Transport Association""   [− Tokens: 12]"
__label__not cb	"Sentence: ""U2 fan ordered to destroy CDs""   [− Tokens: 6]"
__label__not cb	"Sentence: ""New South Wales , Queensland to have electorates redrawn : Australian Electoral Commission""   [− Tokens: 13]"
__label__not cb	"Sentence: ""File-Sharing Site Violated Copyright , Court Says""   [− Tokens: 7]"
__label__cb	"Sentence: ""18 Things That Happen When Your Best Friend Comes Into Town""   [− Tokens: 11]"
__label__cb	"Sentence: ""Fans Are Sharing Touching And Beautiful Artwork In Tribute To David Bowie""   [− Tokens: 12]"
__label__not cb	"Sentence: ""Spend $ 10,600 on the Yankees , or on College or a Car ?""   [− Tokens: 14]"
__label__cb	"Sentence: ""Which Avenger Are You Most Like Based On Your Zodiac Sign""   [− Tokens: 11]"
__label__cb	"Sentence: ""This Color Test Will Determine Your Sexual Fetish""   [− Tokens: 8]"
__label__cb	"Sentence: ""Meet The 4-Year-Old Twins Who Are Taking The Modeling World By Storm""   [− Tokens: 12]"
__label__not cb	"Sentence: ""Navy Secretary Nominee Drew Notice Over Divorce""   [− Tokens: 7]"
__label__cb	"Sentence: ""There 's A Cheeky Nando 's Music Video And It Is Insane""   [− Tokens: 12]"
__label__not cb	"Sentence: ""At least 50 killed in clashes in Guinea""   [− Tokens: 8]"
__label__cb	"Sentence: ""How Well Do You Know The Lyrics Of "" Bohemian Rhapsody """"   [− Tokens: 12]"
__label__cb	"Sentence: ""You Probably Do n't Know The Real Reason Chinese Women Bound Their Feet""   [− Tokens: 13]"
__label__cb	"Sentence: ""Can You Guess Which "" Harry Potter "" Character Would Send This Text""   [− Tokens: 13]"
__label__cb	"Sentence: ""This Hairstylist Reinterprets Famous Paintings As Hair Colors""   [− Tokens: 8]"
__label__cb	"Sentence: ""22 Fantastic Podcasts To Make Your Commute Less Shitty""   [− Tokens: 9]"
__label__not cb	"Sentence: ""CanWest Teeters , and Big Changes Loom""   [− Tokens: 7]"
__label__cb	"Sentence: ""Amber Rose Opened Up About Slut-Shaming During Her SlutWalk Event""   [− Tokens: 10]"
__label__cb	"Sentence: ""16 Non-Canadians Who Have The Hots For Canada 's Next Prime Minister""   [− Tokens: 12]"
__label__cb	"Sentence: ""19 Things You 'll Understand If You 've Experienced Sleep Paralysis""   [− Tokens: 11]"
__label__cb	"Sentence: ""We Can Guess Your Grade Level With 10 Simple Questions""   [− Tokens: 10]"
__label__cb	"Sentence: ""This British Rapper Is Trying To Find Out Why His Father Killed Himself""   [− Tokens: 13]"
__label__cb	"Sentence: ""Try This Cool Figure-8 Bun When Your Hair Is Dripping Wet""   [− Tokens: 11]"
__label__not cb	"Sentence: ""Italians Look to Small Screen""   [− Tokens: 5]"
__label__not cb	"Sentence: ""France banning Skype from universities""   [− Tokens: 5]"
__label__cb	"Sentence: ""17 Beauty And Skincare Products You Should Steal From Bae""   [− Tokens: 10]"
__label__not cb	"Sentence: ""Conservatives in Alberta , Canada re-elected 11th consecutive time""   [− Tokens: 9]"
__label__cb	"Sentence: ""19 Reasons Fleur Delacour Is The Most Underrated "" Harry Potter "" Character""   [− Tokens: 13]"
__label__not cb	"Sentence: ""Four women killed in Papua New Guinea witchhunt""   [− Tokens: 8]"
__label__cb	"Sentence: ""A Sleigh Ride On BBC Four Might Be The Best Goddamn Show On TV This Christmas""   [− Tokens: 16]"
__label__not cb	"Sentence: ""British authorities may have detected nerve gas attack plans""   [− Tokens: 9]"
__label__not cb	"Sentence: ""New search engine to search inside Wikipedia""   [− Tokens: 7]"
__label__not cb	"Sentence: ""French ferry raided by military forces""   [− Tokens: 6]"
__label__cb	"Sentence: ""15 Startling Confessions From People Who 've Had Wet Dreams""   [− Tokens: 10]"
__label__not cb	"Sentence: ""Thai Queen attends protester cremation as report indicates explosive tear gas used""   [− Tokens: 12]"
__label__cb	"Sentence: ""How Many Of These Books By YouTube Stars Have You Read""   [− Tokens: 11]"
